634698399284145745;AvgHighDepthColumns;150;165;129238;246;1
634698400810296426;AvgHighDepthColumns;150;165;134495;260;1
634698403703009507;Color;150;165;138442;268;0
634698405152876053;Color;150;165;131608;254;0
634698408784094431;Black;150;165;128436;249;0
634698410255021015;Black;150;165;123955;240;0
634698412624353176;MaskOnColor;150;165;127885;248;0
634698413968295537;MaskOnColor;150;165;120898;233;0
