634697582216097073;MaskOnColor;150;165;141918;270;1
634697584218672590;MaskOnColor;150;165;142493;273;0
634697586289264227;Depth;150;165;135805;262;0
634697588924732856;Depth;150;165;132210;254;0
634697591201400855;Color;150;165;141267;266;3
634697594502210652;Color;150;165;128742;248;0
634697596497298157;Black;150;165;126818;244;0
634697598238261214;Black;150;165;120201;232;0
