634697484862952086;Color;150;165;107723;206;0
634697486454310881;Color;150;165;106730;206;0
634697489152803621;Depth;150;165;108488;208;1
634697490662886273;Depth;150;165;107879;206;0
634697493296135511;DepthMaskOnColor;150;165;108739;210;0
634697494687969955;DepthMaskOnColor;150;165;112298;217;0
634697496890693824;Black;150;165;105565;204;0
634697498380340441;Black;150;165;110603;214;0
