634698241255205790;AvgHighDepthColumns;150;165;135119;259;0
634698243726406131;AvgHighDepthColumns;150;165;131484;254;0
634698250037825011;Black;150;165;141145;265;6
634698250037825011;Black;150;165;142577;267;5
634698252176276767;Color;150;165;126797;243;0
634698255518566639;Color;150;165;122236;235;0
634698258145611253;DepthMaskOnColor;150;165;135158;261;0
634698261420213004;DepthMaskOnColor;150;165;124954;241;0
