634697505176686599;MaskOnColor;150;165;141634;237;24
634697507987031535;MaskOnColor;150;165;144331;262;11
634697511126069741;Depth;150;165;132818;249;3
634697513350009647;Depth;150;165;132421;252;2
634697516412139025;Black;150;165;136895;242;15
634697518504102700;Black;150;165;132528;249;3
634697520345529934;Color;150;165;129483;246;1
634697522481233687;Color;150;165;131609;254;0
