634698270169956372;Black;150;165;122062;232;0
634698271774419191;Black;150;165;124955;240;0
634698274418935835;DepthMaskOnColor;150;165;138459;262;2
634698276667679785;DepthMaskOnColor;150;165;132008;255;0
634698278984907855;AvgHighDepthColumns;150;165;140391;266;3
634698281234743807;AvgHighDepthColumns;150;165;139191;268;0
634698283594871952;Color;150;165;139775;263;3
634698285782151794;Color;150;165;141347;265;3
